日付,天気,売り上げ
2023-01-04,晴れ,179962
2023-01-05,晴れ,200885
2023-01-06,晴れ,213676
2023-01-07,晴れ,227106
2023-01-08,晴れ,216653
2023-01-09,晴れ,195414
2023-01-10,雨,134578
2023-01-11,くもり,154311
2023-01-12,くもり,160921
2023-01-13,くもり,188158
2023-01-14,くもり,196098
2023-01-15,雨,154739
2023-01-16,くもり,171074
2023-01-17,晴れ,190196
2023-01-18,晴れ,170205
2023-01-19,晴れ,184548
2023-01-20,晴れ,201560
2023-01-21,晴れ,213498
2023-01-22,晴れ,220780
2023-01-23,くもり,160325
2023-01-24,晴れ,185715
2023-01-25,晴れ,186994
2023-01-26,晴れ,192927
2023-01-27,くもり,171796
2023-01-28,くもり,193812
2023-01-29,雨,169888
2023-01-30,雨,148481
2023-01-31,くもり,161909
2023-02-01,くもり,167683
2023-02-02,くもり,177959
2023-02-03,くもり,175626
2023-02-04,雨,163514
2023-02-05,くもり,188805
2023-02-06,くもり,183172
2023-02-07,晴れ,181005
2023-02-08,晴れ,178102
2023-02-09,晴れ,165710
2023-02-10,くもり,181869
2023-02-11,雨,158613
2023-02-12,晴れ,214937
2023-02-13,くもり,167658
2023-02-14,くもり,161965
2023-02-15,くもり,164496
2023-02-16,晴れ,183238
2023-02-17,晴れ,219727
2023-02-18,晴れ,225713
2023-02-19,晴れ,209268
2023-02-20,くもり,180781
2023-02-21,くもり,166662
2023-02-22,くもり,167621
2023-02-23,くもり,176259
2023-02-24,雨,150719
2023-02-25,くもり,190844
2023-02-26,雨,160434
2023-02-27,くもり,171578
2023-02-28,雨,137849
2023-03-01,晴れ,200973
2023-03-02,晴れ,192922
2023-03-03,くもり,192499
2023-03-04,くもり,200007
2023-03-05,雨,168351
2023-03-06,晴れ,210418
2023-03-07,くもり,162826
2023-03-08,晴れ,193646
2023-03-09,晴れ,212645
2023-03-10,くもり,187459
2023-03-11,くもり,194361
2023-03-12,晴れ,213693
2023-03-13,くもり,186522
2023-03-14,晴れ,179508
2023-03-15,晴れ,200873
2023-03-16,くもり,180096
2023-03-17,雨,160879
2023-03-18,くもり,205585
2023-03-19,晴れ,219854
2023-03-20,くもり,185718
2023-03-21,晴れ,202697
2023-03-22,晴れ,189738
2023-03-23,くもり,176770
2023-03-24,晴れ,225389
2023-03-25,くもり,193232
2023-03-26,くもり,198697
2023-03-27,晴れ,207348
2023-03-28,晴れ,206902
2023-03-29,晴れ,198698
2023-03-30,くもり,190829
2023-03-31,くもり,197649
2023-04-01,雨,169436
2023-04-02,くもり,190449
2023-04-03,くもり,164374
2023-04-04,晴れ,187874
2023-04-05,雨,146742
2023-04-06,くもり,180095
2023-04-07,くもり,188417
2023-04-08,くもり,210737
2023-04-09,晴れ,231835
2023-04-10,晴れ,192078
2023-04-11,晴れ,188425
2023-04-12,晴れ,193954
2023-04-13,晴れ,208703
2023-04-14,晴れ,222132
2023-04-15,晴れ,230239
2023-04-16,晴れ,216501
2023-04-17,晴れ,192436
2023-04-18,晴れ,193141
2023-04-19,晴れ,193662
2023-04-20,くもり,181076
2023-04-21,くもり,192480
2023-04-22,くもり,210631
2023-04-23,晴れ,224853
2023-04-24,晴れ,217968
2023-04-25,くもり,177011
2023-04-26,晴れ,193216
2023-04-27,晴れ,214049
2023-04-28,晴れ,226650
2023-04-29,くもり,204152
2023-04-30,晴れ,223986
2023-05-01,晴れ,210084
2023-05-02,晴れ,212784
2023-05-03,晴れ,194170
2023-05-04,晴れ,210116
2023-05-05,くもり,192756
2023-05-06,雨,181749
2023-05-07,くもり,214667
2023-05-08,晴れ,192203
2023-05-09,晴れ,201702
2023-05-10,晴れ,191993
2023-05-11,晴れ,224533
2023-05-12,くもり,204617
2023-05-13,雨,188524
2023-05-14,雨,179915
2023-05-15,くもり,178940
2023-05-16,くもり,179471
2023-05-17,晴れ,190526
2023-05-18,晴れ,234880
2023-05-19,雨,179655
2023-05-20,晴れ,248769
2023-05-21,晴れ,253126
2023-05-22,くもり,181754
2023-05-23,雨,154679
2023-05-24,くもり,171383
2023-05-25,くもり,192870
2023-05-26,くもり,207135
2023-05-27,晴れ,235725
2023-05-28,晴れ,225177
2023-05-29,晴れ,217893
2023-05-30,晴れ,200976
2023-05-31,晴れ,193446
2023-06-01,晴れ,215312
2023-06-02,くもり,208177
2023-06-03,晴れ,256730
2023-06-04,晴れ,240992
2023-06-05,くもり,191553
2023-06-06,雨,154613
2023-06-07,晴れ,206237
2023-06-08,くもり,179529
2023-06-09,雨,169845
2023-06-10,くもり,206913
2023-06-11,くもり,203824
2023-06-12,くもり,194330
2023-06-13,雨,145892
2023-06-14,雨,149135
2023-06-15,雨,149709
2023-06-16,雨,168240
2023-06-17,晴れ,241272
2023-06-18,晴れ,238130
2023-06-19,くもり,185385
2023-06-20,くもり,180251
2023-06-21,雨,157097
2023-06-22,雨,166317
2023-06-23,雨,166825
2023-06-24,くもり,215555
2023-06-25,雨,175175
2023-06-26,晴れ,204801
2023-06-27,くもり,182423
2023-06-28,晴れ,204398
2023-06-29,くもり,192760
2023-06-30,くもり,206829
2023-07-01,雨,184321
2023-07-02,くもり,219798
2023-07-03,くもり,203193
2023-07-04,くもり,175364
2023-07-05,雨,161156
2023-07-06,晴れ,228684
2023-07-07,くもり,207037
2023-07-08,くもり,226846
2023-07-09,雨,177181
2023-07-10,雨,170691
2023-07-11,晴れ,216993
2023-07-12,晴れ,204917
2023-07-13,晴れ,217299
2023-07-14,晴れ,243513
2023-07-15,晴れ,251777
2023-07-16,晴れ,235201
2023-07-17,晴れ,225439
2023-07-18,晴れ,211930
2023-07-19,晴れ,216057
2023-07-20,晴れ,222456
2023-07-21,くもり,212239
2023-07-22,晴れ,258937
2023-07-23,晴れ,227865
2023-07-24,晴れ,230202
2023-07-25,晴れ,198933
2023-07-26,晴れ,213107
2023-07-27,晴れ,220294
2023-07-28,晴れ,235785
2023-07-29,晴れ,252512
2023-07-30,晴れ,248688
2023-07-31,晴れ,197601
2023-08-01,晴れ,219707
2023-08-02,晴れ,213268
2023-08-03,晴れ,216707
2023-08-04,晴れ,243451
2023-08-05,晴れ,257734
2023-08-06,晴れ,249398
2023-08-07,くもり,201122
2023-08-08,くもり,194913
2023-08-09,くもり,187082
2023-08-10,くもり,184664
2023-08-11,くもり,223676
2023-08-12,くもり,211777
2023-08-13,晴れ,252768
2023-08-14,雨,167926
2023-08-15,くもり,194677
2023-08-16,雨,154830
2023-08-17,晴れ,215468
2023-08-18,くもり,212229
2023-08-19,晴れ,246708
2023-08-20,晴れ,255470
2023-08-21,くもり,189468
2023-08-22,晴れ,209795
2023-08-23,晴れ,223957
2023-08-24,晴れ,222907
2023-08-25,晴れ,259496
2023-08-26,晴れ,263534
2023-08-27,晴れ,235298
2023-08-28,晴れ,228885
2023-08-29,晴れ,208872
2023-08-30,晴れ,199605
2023-08-31,晴れ,235830
2023-09-01,くもり,197652
2023-09-02,晴れ,219323
2023-09-03,晴れ,232822
2023-09-04,くもり,190617
2023-09-05,雨,148164
2023-09-06,くもり,171267
2023-09-07,くもり,184235
2023-09-08,晴れ,214204
2023-09-09,晴れ,229859
2023-09-10,雨,172459
2023-09-11,くもり,178222
2023-09-12,雨,150868
2023-09-13,雨,156853
2023-09-14,雨,154986
2023-09-15,くもり,198528
2023-09-16,晴れ,223998
2023-09-17,晴れ,223091
2023-09-18,晴れ,196080
2023-09-19,晴れ,187721
2023-09-20,くもり,172403
2023-09-21,晴れ,208128
2023-09-22,くもり,188327
2023-09-23,雨,172339
2023-09-24,雨,164659
2023-09-25,雨,150763
2023-09-26,くもり,162744
2023-09-27,くもり,165675
2023-09-28,晴れ,206122
2023-09-29,くもり,199795
2023-09-30,雨,179025
2023-10-01,くもり,186401
2023-10-02,晴れ,198741
2023-10-03,くもり,161199
2023-10-04,雨,133068
2023-10-05,くもり,182567
2023-10-06,くもり,198764
2023-10-07,晴れ,233885
2023-10-08,くもり,186871
2023-10-09,雨,152598
2023-10-10,晴れ,188318
2023-10-11,晴れ,190743
2023-10-12,晴れ,200055
2023-10-13,晴れ,234976
2023-10-14,晴れ,216562
2023-10-15,晴れ,220062
2023-10-16,晴れ,190897
2023-10-17,晴れ,183080
2023-10-18,くもり,167873
2023-10-19,雨,158880
2023-10-20,くもり,194753
2023-10-21,くもり,199978
2023-10-22,晴れ,225899
2023-10-23,晴れ,206640
2023-10-24,くもり,179398
2023-10-25,晴れ,195918
2023-10-26,雨,158599
2023-10-27,雨,180454
2023-10-28,雨,172557
2023-10-29,晴れ,230758
2023-10-30,くもり,168606
2023-10-31,くもり,164500
2023-11-01,くもり,150533
2023-11-02,くもり,167038
2023-11-03,晴れ,218591
2023-11-04,晴れ,216728
2023-11-05,晴れ,213183
2023-11-06,晴れ,197804
2023-11-07,晴れ,174583
2023-11-08,晴れ,187307
2023-11-09,晴れ,203596
2023-11-10,晴れ,223979
2023-11-11,晴れ,222191
2023-11-12,晴れ,222316
2023-11-13,くもり,172880
2023-11-14,晴れ,186936
2023-11-15,晴れ,193581
2023-11-16,くもり,168608
2023-11-17,くもり,187244
2023-11-18,くもり,193114
2023-11-19,晴れ,210485
2023-11-20,晴れ,179045
2023-11-21,くもり,159357
2023-11-22,晴れ,189870
2023-11-23,晴れ,191894
2023-11-24,くもり,188418
2023-11-25,雨,162864
2023-11-26,晴れ,205810
2023-11-27,くもり,164552
2023-11-28,くもり,161092
2023-11-29,雨,135861
2023-11-30,雨,140786
2023-12-01,くもり,185930
2023-12-02,雨,161955
2023-12-03,くもり,193773
2023-12-04,雨,146081
2023-12-05,くもり,156930
2023-12-06,くもり,154285
2023-12-07,くもり,160860
2023-12-08,くもり,174162
2023-12-09,くもり,186831
2023-12-10,晴れ,221117
2023-12-11,晴れ,185978
2023-12-12,晴れ,172762
2023-12-13,晴れ,187388
2023-12-14,晴れ,203769
2023-12-15,雨,163372
2023-12-16,くもり,191034
2023-12-17,雨,147515
2023-12-18,くもり,163836
2023-12-19,くもり,166725
2023-12-20,くもり,172545
2023-12-21,くもり,159927
2023-12-22,くもり,190024
2023-12-23,晴れ,220363
2023-12-24,くもり,187555
2023-12-25,くもり,159129
2023-12-26,晴れ,175475
2023-12-27,晴れ,196543
2023-12-28,雨,143605
2023-12-29,晴れ,211695
2023-12-30,晴れ,211340
2023-12-31,晴れ,225893
2024-01-01,晴れ,212387
2024-01-02,くもり,160887
2024-01-03,雨,137436
2024-01-04,晴れ,198299
2024-01-05,晴れ,205590
2024-01-06,くもり,183441
2024-01-07,雨,164044
2024-01-08,くもり,174930
2024-01-09,くもり,176833
2024-01-10,晴れ,194425
2024-01-11,晴れ,185015
2024-01-12,くもり,192931
2024-01-13,晴れ,224550
2024-01-14,くもり,179808
2024-01-15,晴れ,196855
2024-01-16,くもり,165206
2024-01-17,くもり,167246
2024-01-18,晴れ,180030
2024-01-19,晴れ,225825
2024-01-20,晴れ,242473
2024-01-21,くもり,189893
2024-01-22,晴れ,203224
2024-01-23,くもり,160182
2024-01-24,雨,138373
2024-01-25,くもり,173515
2024-01-26,くもり,190902
2024-01-27,くもり,183069
2024-01-28,くもり,186520
2024-01-29,くもり,172338
2024-01-30,晴れ,184970
2024-01-31,晴れ,186755
2024-02-01,晴れ,201413
2024-02-02,晴れ,215349
2024-02-03,晴れ,235263
2024-02-04,晴れ,231917
2024-02-05,晴れ,188911
2024-02-06,晴れ,179374
2024-02-07,くもり,157218
2024-02-08,くもり,173273
2024-02-09,晴れ,218650
2024-02-10,晴れ,221445
2024-02-11,晴れ,218784
2024-02-12,くもり,168766
2024-02-13,くもり,158564
2024-02-14,くもり,155809
2024-02-15,くもり,160901
2024-02-16,晴れ,228838
2024-02-17,晴れ,226236
2024-02-18,晴れ,214423
2024-02-19,晴れ,198462
2024-02-20,晴れ,204582
2024-02-21,晴れ,173758
2024-02-22,晴れ,180451
2024-02-23,晴れ,209284
2024-02-24,晴れ,235405
2024-02-25,くもり,182848
2024-02-26,晴れ,197103
2024-02-27,くもり,166497
2024-02-28,雨,131523
2024-02-29,くもり,177938
2024-03-01,晴れ,242893
2024-03-02,くもり,214484
2024-03-03,雨,168463
2024-03-04,晴れ,212944
2024-03-05,くもり,175785
2024-03-06,くもり,176912
2024-03-07,くもり,183323
2024-03-08,晴れ,236181
2024-03-09,くもり,210155
2024-03-10,晴れ,229618
2024-03-11,晴れ,203584
2024-03-12,晴れ,192018
2024-03-13,晴れ,191884
2024-03-14,晴れ,212351
2024-03-15,晴れ,232508
2024-03-16,晴れ,247785
2024-03-17,くもり,196143
2024-03-18,雨,159700
2024-03-19,晴れ,204505
2024-03-20,くもり,179635
2024-03-21,くもり,176744
2024-03-22,晴れ,229192
2024-03-23,晴れ,236562
2024-03-24,晴れ,233326
2024-03-25,晴れ,212522
2024-03-26,晴れ,200192
2024-03-27,くもり,169773
2024-03-28,晴れ,209932
2024-03-29,晴れ,229889
2024-03-30,晴れ,230055
2024-03-31,晴れ,238147
2024-04-01,晴れ,189889
2024-04-02,晴れ,206698
2024-04-03,晴れ,194672
2024-04-04,晴れ,194294
2024-04-05,晴れ,235908
2024-04-06,晴れ,216631
2024-04-07,くもり,192523
2024-04-08,くもり,184659
2024-04-09,晴れ,201373
2024-04-10,晴れ,200543
2024-04-11,晴れ,205982
2024-04-12,晴れ,226343
2024-04-13,晴れ,247051
2024-04-14,くもり,198916
2024-04-15,晴れ,213750
2024-04-16,くもり,163083
2024-04-17,晴れ,207025
2024-04-18,晴れ,206406
2024-04-19,晴れ,230835
2024-04-20,晴れ,226447
2024-04-21,晴れ,228754
2024-04-22,晴れ,207102
2024-04-23,晴れ,210390
2024-04-24,くもり,170498
2024-04-25,雨,160225
2024-04-26,くもり,197192
2024-04-27,くもり,202506
2024-04-28,雨,174493
2024-04-29,くもり,183537
2024-04-30,くもり,174367
2024-05-01,雨,161658
2024-05-02,晴れ,218825
2024-05-03,くもり,212344
2024-05-04,くもり,224429
2024-05-05,くもり,210645
2024-05-06,雨,154682
2024-05-07,晴れ,224492
2024-05-08,晴れ,215087
2024-05-09,くもり,200399
2024-05-10,雨,186676
2024-05-11,くもり,213735
2024-05-12,くもり,211199
2024-05-13,晴れ,204099
2024-05-14,晴れ,202973
2024-05-15,晴れ,196260
2024-05-16,晴れ,227219
2024-05-17,晴れ,233529
2024-05-18,くもり,220984
2024-05-19,くもり,210195
2024-05-20,晴れ,220325
2024-05-21,晴れ,203223
2024-05-22,くもり,192349
2024-05-23,くもり,197377
2024-05-24,くもり,212102
2024-05-25,くもり,239920
2024-05-26,晴れ,243584
2024-05-27,晴れ,217650
2024-05-28,晴れ,198458
2024-05-29,くもり,178936
2024-05-30,くもり,178224
2024-05-31,晴れ,224788
2024-06-01,雨,191721
2024-06-02,雨,182553
2024-06-03,くもり,208142
2024-06-04,雨,147003
2024-06-05,くもり,163507
2024-06-06,くもり,195210
2024-06-07,雨,172059
2024-06-08,くもり,220697
2024-06-09,くもり,203739
2024-06-10,雨,167365
2024-06-11,くもり,174100
2024-06-12,雨,159460
2024-06-13,晴れ,217079
2024-06-14,晴れ,241770
2024-06-15,晴れ,256775
2024-06-16,くもり,200350
2024-06-17,晴れ,220195
2024-06-18,晴れ,202369
2024-06-19,雨,151108
2024-06-20,雨,156873
2024-06-21,雨,175995
2024-06-22,雨,194625
2024-06-23,晴れ,243460
2024-06-24,くもり,193786
2024-06-25,くもり,180679
2024-06-26,晴れ,202412
2024-06-27,晴れ,225250
2024-06-28,くもり,196727
2024-06-29,くもり,207404
2024-06-30,くもり,216761
2024-07-01,雨,156258
2024-07-02,くもり,181160
2024-07-03,くもり,188132
2024-07-04,くもり,199339
2024-07-05,くもり,215478
2024-07-06,晴れ,259638
2024-07-07,雨,188146
2024-07-08,くもり,200465
2024-07-09,雨,157780
2024-07-10,晴れ,223475
2024-07-11,晴れ,216339
2024-07-12,晴れ,254264
2024-07-13,雨,200757
2024-07-14,晴れ,248308
2024-07-15,晴れ,222008
2024-07-16,晴れ,212716
2024-07-17,晴れ,223712
2024-07-18,晴れ,230423
2024-07-19,くもり,220854
2024-07-20,くもり,228833
2024-07-21,晴れ,252246
2024-07-22,晴れ,239075
2024-07-23,晴れ,214823
2024-07-24,雨,160684
2024-07-25,晴れ,230127
2024-07-26,晴れ,250459
2024-07-27,雨,187141
2024-07-28,雨,198733
2024-07-29,晴れ,237470
2024-07-30,晴れ,214062
2024-07-31,晴れ,221579
2024-08-01,晴れ,228317
2024-08-02,晴れ,236517
2024-08-03,晴れ,244511
2024-08-04,晴れ,271074
2024-08-05,晴れ,225566
2024-08-06,晴れ,224997
2024-08-07,晴れ,213216
2024-08-08,晴れ,229149
2024-08-09,晴れ,244926
2024-08-10,晴れ,266238
2024-08-11,晴れ,248687
2024-08-12,晴れ,222895
2024-08-13,晴れ,220461
2024-08-14,晴れ,236276
2024-08-15,晴れ,239310
2024-08-16,晴れ,240239
2024-08-17,晴れ,272610
2024-08-18,くもり,218818
2024-08-19,晴れ,224961
2024-08-20,晴れ,207103
2024-08-21,晴れ,221312
2024-08-22,晴れ,225577
2024-08-23,晴れ,257201
2024-08-24,晴れ,267761
2024-08-25,晴れ,260200
2024-08-26,晴れ,228922
2024-08-27,くもり,189673
2024-08-28,晴れ,228795
2024-08-29,晴れ,230581
2024-08-30,晴れ,254472
2024-08-31,晴れ,251052
2024-09-01,晴れ,224060
2024-09-02,くもり,185246
2024-09-03,雨,144266
2024-09-04,くもり,165117
2024-09-05,雨,160247
2024-09-06,雨,168863
2024-09-07,くもり,221506
2024-09-08,くもり,193988
2024-09-09,くもり,200647
2024-09-10,くもり,175080
2024-09-11,雨,148902
2024-09-12,くもり,182966
2024-09-13,雨,160961
2024-09-14,雨,189408
2024-09-15,くもり,202264
2024-09-16,雨,151194
2024-09-17,晴れ,183997
2024-09-18,雨,145675
2024-09-19,くもり,187166
2024-09-20,くもり,189954
2024-09-21,くもり,203900
2024-09-22,くもり,189737
2024-09-23,くもり,178847
2024-09-24,くもり,163134
2024-09-25,くもり,170007
2024-09-26,くもり,186804
2024-09-27,くもり,204554
2024-09-28,くもり,207702
2024-09-29,晴れ,229024
2024-09-30,くもり,175038
2024-10-01,雨,151010
2024-10-02,雨,150801
2024-10-03,雨,154502
2024-10-04,晴れ,215401
2024-10-05,晴れ,234970
2024-10-06,晴れ,233554
2024-10-07,くもり,177379
2024-10-08,晴れ,197115
2024-10-09,晴れ,191810
2024-10-10,晴れ,195246
2024-10-11,晴れ,236485
2024-10-12,くもり,216214
2024-10-13,晴れ,233842
2024-10-14,晴れ,192523
2024-10-15,晴れ,192520
2024-10-16,晴れ,183638
2024-10-17,晴れ,222046
2024-10-18,晴れ,223605
2024-10-19,晴れ,239078
2024-10-20,晴れ,234135
2024-10-21,晴れ,212205
2024-10-22,くもり,165711
2024-10-23,くもり,178931
2024-10-24,雨,158525
2024-10-25,くもり,204660
2024-10-26,晴れ,242609
2024-10-27,くもり,196505
2024-10-28,雨,159908
2024-10-29,雨,148121
2024-10-30,くもり,177652
2024-10-31,晴れ,202036
2024-11-01,晴れ,219759
2024-11-02,晴れ,226443
2024-11-03,くもり,199511
2024-11-04,雨,147897
2024-11-05,くもり,151814
2024-11-06,くもり,173135
2024-11-07,くもり,173916
2024-11-08,くもり,184655
2024-11-09,晴れ,217278
2024-11-10,くもり,182151
2024-11-11,くもり,173959
2024-11-12,くもり,172002
2024-11-13,くもり,168640
2024-11-14,くもり,172370
2024-11-15,雨,160024
2024-11-16,雨,174000
2024-11-17,雨,160926
2024-11-18,雨,138204
2024-11-19,晴れ,186197
2024-11-20,雨,135490
2024-11-21,晴れ,200770
2024-11-22,晴れ,210769
2024-11-23,くもり,184649
2024-11-24,晴れ,217038
2024-11-25,晴れ,209975
2024-11-26,くもり,155381
2024-11-27,くもり,153712
2024-11-28,くもり,168962
2024-11-29,晴れ,219423
2024-11-30,晴れ,230351
2024-12-01,晴れ,210323
2024-12-02,晴れ,214478
2024-12-03,晴れ,183457
2024-12-04,晴れ,190904
2024-12-05,晴れ,196878
2024-12-06,晴れ,214262
2024-12-07,くもり,200348
2024-12-08,晴れ,215876
2024-12-09,くもり,172409
2024-12-10,くもり,155706
2024-12-11,雨,147242
2024-12-12,くもり,187271
2024-12-13,晴れ,208137
2024-12-14,晴れ,255939
2024-12-15,晴れ,214033
2024-12-16,くもり,174843
2024-12-17,雨,142669
2024-12-18,晴れ,185009
2024-12-19,雨,145151
2024-12-20,晴れ,222672
2024-12-21,晴れ,212304
2024-12-22,くもり,187386
2024-12-23,晴れ,199711
2024-12-24,晴れ,196821
2024-12-25,くもり,161533
2024-12-26,くもり,174051
2024-12-27,くもり,188246
2024-12-28,晴れ,233787
